Policy No,Policy Sys Id,IDX,Amt,
P-1200-90-2026-00871,3623585,0,1.10,
P-3211-90-2026-00372,3623754,0,1.10,
P-2400-90-2026-01244,3622626,0,1.10,
P-3211-90-2026-00358,3623019,0,1.10,
P-2408-90-2026-00204,3622797,0,1.10,
P-2400-90-2026-01277,3623129,0,1.10,
P-2403-90-2026-00283,3623721,0,1.10,
P-1200-90-2026-00862,3623495,0,1.10,
P-2301-90-2026-00121,3623141,0,1.10,
P-4203-90-2026-00216,3622531,0,1.10,
P-9061-91-2026-00280,3623359,0,1.10,
P-2400-90-2026-01270,3623079,0,1.10,
P-2400-90-2026-01311,3623576,0,1.10,
P-1400-92-2026-00063,3622450,0,1.10,
P-3800-90-2026-00368,3622504,0,1.10,
P-1200-90-2026-00837,3623097,0,1.10,
P-1477-90-2026-00128,3622659,0,1.10,
P-3200-90-2026-01114,3623481,0,1.10,
P-8035-91-2026-00065,3623526,0,1.10,
P-2600-90-2026-00181,3623136,0,1.10,
P-1411-90-2026-00313,3623796,0,1.70,
P-1400-92-2026-00082,3623881,0,1.70,
P-2400-90-2026-01235,3622506,0,1.10,
P-1200-90-2026-00856,3623419,0,1.10,
P-1200-90-2026-00826,3622920,0,1.10,
P-4006-90-2026-00183,3622630,0,1.10,
P-1200-92-2026-00095,3623525,0,1.10,
P-1477-90-2026-00132,3623679,0,1.10,
P-3600-90-2026-00275,3623437,0,1.10,
P-3800-91-2026-00035,3623113,0,1.10,
P-8067-91-2026-00065,3622934,0,1.70,
P-3400-90-2026-00204,3622905,0,1.70,
P-2400-90-2026-01349,3623808,0,1.10,
P-8035-90-2026-00048,3623126,0,1.10,
P-3211-90-2026-00347,3622599,0,1.10,
P-3200-90-2026-01099,3623162,0,1.10,
P-4006-90-2026-00197,3623391,0,1.10,
P-2202-90-2026-00279,3623291,0,1.10,
P-1474-90-2026-00080,3623987,0,1.70,
P-2408-90-2026-00223,3624055,0,1.10,
P-2408-90-2026-00224,3624058,0,1.10,
P-2202-90-2026-00299,3623899,0,1.10,
P-2400-90-2026-01374,3624160,0,1.70,
P-1411-90-2026-00320,3623920,0,1.10,
P-3603-90-2026-00098,3623950,0,1.10,
P-4200-90-2026-00635,3623961,0,1.10,
P-2604-90-2026-00140,3623926,0,1.10,
P-1492-91-2026-00050,3624003,0,1.10,
P-9070-90-2026-00059,3624024,0,1.10,
P-9082-90-2026-00038,3624156,0,1.10,
P-3603-90-2026-00097,3623949,0,1.10,
P-2403-90-2026-00287,3623889,0,1.10,
P-1411-90-2026-00317,3623896,0,1.10,
P-2409-90-2026-00047,3624034,0,1.10,
P-2202-90-2026-00300,3623903,0,1.10,
P-2604-90-2026-00142,3623956,0,1.10,
P-8072-90-2026-00052,3623952,0,1.10,
P-2400-90-2026-01366,3624041,0,1.10,
P-2408-90-2026-00218,3623968,0,1.10,
P-2400-90-2026-01371,3624153,0,1.10,
P-2400-90-2026-01361,3623929,0,1.10,
P-4200-90-2026-00629,3623772,0,1.10,
P-2202-91-2026-00094,3624110,0,1.70,
P-2403-92-2026-00090,3624031,0,1.10,
P-3211-90-2026-00384,3624118,0,1.10,
P-1400-90-2026-00141,3624146,0,1.70,
P-2202-90-2026-00315,3624169,0,1.10,
P-9097-90-2026-00081,3624260,0,1.10,
P-3211-90-2026-00389,3624191,0,1.10,
P-9075-90-2026-00100,3624223,0,1.10,
P-3603-90-2026-00101,3624271,0,1.10,
P-2202-90-2026-00324,3624316,0,1.10,
P-4006-90-2026-00224,3624466,0,1.10,
P-3211-90-2026-00399,3624481,0,1.10,
P-4006-90-2026-00217,3624397,0,1.10,
P-9075-90-2026-00105,3624503,0,1.10,
P-4200-90-2026-00652,3624303,0,1.10,
P-1411-90-2026-00344,3624477,0,1.10,
P-4006-91-2026-00299,3624429,0,1.10,
P-2400-90-2026-01398,3624433,0,1.10,
P-1488-91-2026-00228,3624358,0,1.70,
P-2400-90-2026-01394,3624405,0,1.10,
P-1492-90-2026-00089,3624350,0,1.10,
P-2202-90-2026-00333,3624513,0,1.10,
P-4200-90-2026-00651,3624298,0,1.10,
P-1411-90-2026-00342,3624473,0,1.10,
P-2400-90-2026-01391,3624390,0,1.10,
P-4006-90-2026-00220,3624438,0,1.10,
P-3205-90-2026-00119,3624380,0,1.70,
P-9082-92-2026-00006,3624573,0,1.10,
P-1411-90-2026-00354,3624692,0,1.10,
P-4006-90-2026-00231,3624853,0,1.10,
P-9077-90-2026-00073,3624615,0,1.10,
P-2202-90-2026-00348,3624825,0,1.70,
P-2400-90-2026-01414,3624547,0,1.10,
P-2400-90-2026-01432,3624678,0,1.10,
P-1411-91-2026-00047,3624799,0,1.10,
P-4200-90-2026-00666,3624660,0,1.10,
P-4006-91-2026-00305,3624904,0,1.10,
P-2400-90-2026-01452,3624924,0,1.10,
P-2403-90-2026-00313,3624806,0,1.10,
P-1474-90-2026-00084,3624879,0,1.10,
P-2400-90-2026-01448,3624901,0,1.70,
P-2403-90-2026-00312,3624803,0,1.10,
P-9077-90-2026-00075,3624827,0,1.10,
P-2400-90-2026-01421,3624565,0,1.10,
P-4203-90-2026-00238,3624593,0,1.10,
P-2403-90-2026-00306,3624759,0,1.10,
P-4006-90-2026-00228,3624760,0,1.10,
P-9061-91-2026-00300,3624889,0,1.10,
P-2202-90-2026-00346,3624812,0,1.10,
P-1474-90-2026-00083,3624699,0,1.10,
P-4200-90-2026-00664,3624597,0,1.10,
P-2202-90-2026-00335,3624618,0,1.10,
P-3901-90-2026-00057,3624592,0,1.10,
P-9076-90-2026-00069,3624956,0,1.10,
P-3600-90-2026-00279,3624961,0,1.10,
P-3600-90-2026-00286,3625256,0,1.70,
P-2604-90-2026-00151,3625036,0,1.10,
P-2400-90-2026-01461,3625061,0,1.10,
P-2403-90-2026-00318,3625101,0,1.10,
P-9086-90-2026-00189,3625250,0,1.10,
P-2301-90-2026-00130,3625042,0,1.10,
P-3800-90-2026-00418,3625102,0,1.10,
P-2403-90-2026-00319,3625136,0,1.10,
P-2400-90-2026-01458,3625018,0,1.10,
P-3211-90-2026-00410,3625098,0,1.10,
P-2409-90-2026-00053,3625043,0,1.10,
P-4200-90-2026-00685,3625210,0,1.70,
P-2405-90-2026-00072,3625396,0,1.10,
P-3901-90-2026-00059,3625293,0,1.10,
P-3600-90-2026-00280,3624969,0,1.70,
P-2000-90-2026-00248,3625270,0,1.10,
P-3800-90-2026-00427,3625461,0,1.10,
P-2400-90-2026-01491,3625533,0,1.10,
P-9061-91-2026-00309,3625022,0,1.10,
P-9093-90-2026-00026,3624945,0,1.10,
P-4200-90-2026-00696,3625538,0,1.10,
P-4203-90-2026-00253,3625227,0,1.10,
P-2400-90-2026-01467,3625200,0,1.10,
P-1200-90-2026-00899,3625111,0,1.10,
P-2408-90-2026-00242,3625513,0,1.10,
P-3800-90-2026-00424,3625395,0,1.10,
P-9061-91-2026-00303,3624940,0,1.10,
P-2406-92-2026-00028,3625272,0,1.10,
P-9086-90-2026-00191,3625570,0,1.10,
P-1492-90-2026-00094,3625123,0,1.10,
P-8067-91-2026-00076,3627165,0,1.10,
P-1488-90-2026-00257,3627247,0,1.10,
P-1200-90-2026-00950,3626254,0,1.10,
P-1411-90-2026-00397,3627259,0,1.10,
P-2000-90-2026-00255,3625998,0,1.10,
P-4203-92-2026-00053,3626386,0,1.10,
P-2400-90-2026-01546,3626453,0,1.10,
P-2202-90-2026-00377,3627119,0,1.10,
P-3200-90-2026-01227,3626956,0,1.10,
P-2400-90-2026-01609,3627275,0,1.10,
P-2406-90-2026-00079,3626389,0,1.10,
P-2400-90-2026-01604,3627244,0,1.10,
P-4202-90-2026-00242,3625589,0,1.10,
P-1200-90-2026-00952,3626295,0,1.10,
P-2400-90-2026-01597,3627076,0,1.10,
P-1200-91-2026-00220,3626060,0,1.10,
P-4006-90-2026-00251,3626511,0,1.10,
P-1200-90-2026-00934,3625849,0,1.10,
P-4000-90-2026-00596,3626703,0,1.10,
P-1200-90-2026-00958,3626517,0,1.10,
P-3600-90-2026-00289,3625568,0,1.70,
P-3205-90-2026-00139,3626018,0,1.10,
P-3200-90-2026-01182,3626345,0,1.10,
P-9078-91-2026-00010,3625650,0,1.70,
P-4006-91-2026-00340,3627167,0,1.10,
P-1453-90-2026-00027,3627192,0,1.10,
P-9082-90-2026-00046,3626691,0,1.10,
P-3200-90-2026-01216,3626806,0,1.10,
P-2400-90-2026-01535,3626289,0,1.10,
P-3600-90-2026-00304,3626508,0,1.70,
P-4200-90-2026-00722,3626407,0,1.10,
P-1200-90-2026-00940,3626037,0,1.10,
P-1488-91-2026-00234,3625990,0,1.70,
P-2202-90-2026-00365,3626164,0,1.10,
P-2408-90-2026-00256,3626357,0,1.10,
P-9061-90-2026-00172,3626033,0,1.10,
P-2202-90-2026-00380,3627150,0,1.70,
P-1488-91-2026-00236,3626184,0,1.10,
P-4000-90-2026-00583,3626332,0,1.10,
P-1474-90-2026-00088,3625902,0,1.10,
P-2407-90-2026-00343,3626003,0,1.10,
P-3800-90-2026-00431,3625680,0,1.10,
P-2400-90-2026-01483,3625412,0,1.10,
P-1400-90-2026-00161,3627256,0,1.10,
P-1200-90-2026-00995,3627078,0,1.10,
P-2000-90-2026-00252,3625884,0,1.10,
P-3200-90-2026-01195,3626592,0,1.10,
P-4203-90-2026-00266,3626346,0,1.10,
P-4005-90-2026-00119,3625879,0,1.10,
P-3211-90-2026-00439,3626623,0,1.10,
P-3800-90-2026-00436,3625956,0,1.10,
P-2400-90-2026-01536,3626314,0,1.10,
P-2400-90-2026-01606,3627249,0,1.10,
P-4006-91-2026-00319,3625751,0,1.10,
P-9077-90-2026-00082,3626458,0,1.10,
P-1200-90-2026-00974,3626868,0,1.10,
P-1200-90-2026-00992,3627031,0,1.10,
P-1452-91-2026-00008,3627077,0,1.10,
P-3211-90-2026-00447,3626897,0,1.10,
P-2400-90-2026-01614,3627280,0,1.10,
P-4400-90-2026-00315,3625704,0,1.10,
P-2400-91-2026-00180,3626224,0,1.10,
P-4200-91-2026-00047,3625547,0,1.10,
P-1200-90-2026-00949,3626213,0,1.10,
P-9077-91-2026-00037,3625959,0,1.10,
P-3200-90-2026-01189,3626512,0,1.10,
P-4200-90-2026-00729,3626559,0,1.10,
P-9075-90-2026-00116,3626103,0,1.10,
P-3600-90-2026-00295,3625824,0,1.70,
P-1200-90-2026-00906,3625448,0,1.10,
P-1200-90-2026-00893,3625068,0,1.10,
P-1411-90-2026-00383,3626431,0,1.10,
P-3205-90-2026-00136,3625842,0,1.10,
P-1200-91-2026-00229,3626566,0,1.10,
P-2000-90-2026-00250,3625601,0,1.10,
P-2400-91-2026-00184,3626899,0,1.10,
P-4006-92-2026-00099,3625886,0,1.10,
P-2400-90-2026-01579,3626851,0,1.10,
P-3200-90-2026-01170,3626007,0,1.10,
P-2600-90-2026-00205,3626820,0,1.10,
P-1200-90-2026-00990,3627022,0,1.10,
P-4200-90-2026-00738,3626647,0,1.10,
P-3200-90-2026-01210,3626730,0,1.10,
P-1400-90-2026-00155,3626573,0,1.10,
P-1200-90-2026-00976,3626915,0,1.10,
P-2400-90-2026-01594,3627035,0,1.10,
P-2408-90-2026-00255,3626275,0,1.10,
P-1400-90-2026-00147,3625477,0,1.70,
P-2400-90-2026-01498,3625640,0,1.10,
P-9076-90-2026-00076,3625839,0,1.10,
P-2202-91-2026-00096,3624690,0,1.10,
P-1200-90-2026-00930,3625820,0,1.10,
P-4400-90-2026-00317,3625992,0,1.10,
P-2301-90-2026-00143,3626581,0,1.10,
P-1200-90-2026-00993,3627041,0,1.10,
P-8000-90-2026-00115,3626654,0,1.10,
P-9061-91-2026-00319,3626309,0,1.10,
P-3200-90-2026-01223,3626831,0,1.10,
P-4000-90-2026-00559,3625761,0,1.10,
P-2400-90-2026-01542,3626405,0,1.10,
P-2400-90-2026-01510,3625773,0,1.10,
P-4000-90-2026-00556,3625678,0,1.10,
P-2200-90-2026-00342,3626404,0,1.10,
P-9077-90-2026-00085,3627054,0,1.10,
P-2405-92-2026-00061,3625555,0,1.10,
P-2400-90-2026-01582,3626866,0,1.10,
P-4200-90-2026-00720,3626352,0,1.10,
P-2400-90-2026-01490,3625506,0,1.10,
P-2400-90-2026-01559,3626625,0,1.10,
P-2400-90-2026-01548,3626474,0,1.10,
P-9093-90-2026-00028,3626808,0,1.10,
P-1488-90-2026-00246,3626909,0,1.10,
P-1411-90-2026-00379,3626287,0,1.10,
P-9068-90-2026-00066,3626994,0,1.10,
P-4200-90-2026-00798,3628305,0,1.10,
P-9022-90-2026-00015,3628470,0,1.10,
P-4000-90-2026-00612,3627715,0,1.10,
P-9086-90-2026-00196,3627300,0,1.10,
P-3200-90-2026-01324,3628775,0,1.10,
P-8030-90-2026-00008,3628774,0,1.10,
P-1200-90-2026-01081,3628890,0,1.10,
P-9086-90-2026-00195,3627299,0,1.10,
P-4000-90-2026-00606,3627329,0,1.10,
P-4006-92-2026-00110,3628590,0,1.10,
P-2200-90-2026-00370,3628194,0,1.10,
P-8069-96-2026-00002,3607030,38,5.50,
P-2400-90-2026-01686,3628554,0,1.10,
P-4200-90-2026-00790,3628073,0,1.10,
P-4200-90-2026-00817,3628803,0,1.10,
P-9061-91-2026-00356,3628280,0,1.10,
P-1477-90-2026-00159,3628240,0,1.10,
P-2400-90-2026-01642,3627671,0,1.10,
P-2400-90-2026-01721,3628984,0,1.10,
P-4006-92-2026-00105,3627880,0,1.10,
P-4202-90-2026-00267,3628385,0,1.10,
P-9075-90-2026-00124,3628921,0,1.10,
P-3200-90-2026-01279,3627546,0,1.10,
P-2000-90-2026-00274,3627482,0,1.10,
P-2600-90-2026-00209,3627629,0,1.10,
P-2400-90-2026-01694,3628659,0,1.10,
P-2000-90-2026-00288,3628674,0,1.10,
P-9086-90-2026-00201,3628787,0,1.10,
P-1411-90-2026-00422,3628956,0,1.10,
P-4000-90-2026-00635,3628627,0,1.10,
P-3200-90-2026-01338,3628981,0,1.10,
P-3600-90-2026-00324,3628235,0,1.70,
P-3200-90-2026-01308,3628398,0,1.10,
P-2407-90-2026-00402,3628954,0,1.10,
P-2000-90-2026-00273,3627381,0,1.10,
P-2400-90-2026-01641,3627685,0,1.10,
P-2400-90-2026-01669,3628188,0,1.10,
P-2200-90-2026-00377,3628593,0,1.10,
P-2400-90-2026-01615,3627336,0,1.10,
P-4200-90-2026-00819,3628823,0,1.10,
P-3200-90-2026-01309,3628403,0,1.10,
P-9082-90-2026-00049,3627431,0,1.10,
P-2400-90-2026-01707,3628800,0,1.10,
P-3800-90-2026-00458,3627307,0,1.10,
P-2400-90-2026-01674,3628296,0,1.10,
P-3800-90-2026-00486,3628863,0,1.10,
P-3600-90-2026-00331,3628767,0,1.70,
P-1200-90-2026-01016,3627684,0,1.10,
P-1200-90-2026-01013,3627610,0,1.10,
P-2400-90-2026-01629,3627519,0,1.10,
P-1200-90-2026-01018,3627688,0,1.10,
P-2202-90-2026-00389,3627879,0,1.10,
P-3211-90-2025-01471,3314003,2,1.10,
P-2604-90-2026-00167,3628565,0,1.10,
P-1488-90-2026-00267,3628506,0,1.10,
P-4400-90-2026-00335,3627653,0,1.10,
P-3200-90-2026-01296,3628183,0,1.10,
P-2000-90-2026-00277,3627582,0,1.10,
P-2301-90-2026-00153,3628741,0,1.70,
P-4000-90-2026-00607,3627418,0,1.10,
P-9061-91-2026-00334,3627286,0,1.10,
P-1492-90-2026-00107,3627781,0,1.10,
P-4000-90-2026-00618,3627920,0,1.10,
P-2200-90-2026-00355,3627458,0,1.10,
P-1411-90-2026-00403,3627483,0,1.10,
P-2400-90-2026-01696,3628671,0,1.10,
P-9086-90-2026-00202,3628968,0,1.10,
P-2604-90-2026-00166,3628487,0,1.10,
P-4203-90-2026-00269,3627777,0,1.10,
P-2200-90-2026-00359,3627632,0,1.10,
P-1488-90-2026-00265,3628190,0,1.10,
P-9097-90-2026-00105,3629044,0,1.10,
P-4200-90-2026-00795,3628281,0,1.10,
P-3603-90-2026-00117,3627967,0,1.10,
P-4006-91-2026-00369,3628754,0,1.10,
P-3200-90-2026-01320,3628755,0,1.10,
P-2407-90-2026-00396,3628343,0,1.10,
P-3400-90-2026-00240,3628295,0,1.70,
P-9086-90-2026-00198,3628234,0,1.10,
P-2604-90-2026-00163,3628325,0,1.10,
P-4006-90-2026-00272,3628287,0,1.10,
P-2604-90-2026-00158,3627706,0,1.10,
P-2400-90-2026-01633,3627566,0,1.10,
P-3603-90-2026-00123,3629075,0,1.10,
P-3211-90-2026-00471,3628128,0,1.10,
P-2403-92-2026-00118,3627849,0,1.10,
P-9078-90-2026-00018,3628564,0,1.10,
P-9061-91-2026-00348,3627333,0,1.10,
P-9102-90-2026-00026,3628284,0,1.10,
P-2200-90-2026-00362,3627856,0,1.10,
P-2400-90-2026-01695,3628668,0,1.10,
P-8035-90-2026-00062,3628350,0,1.10,
P-2400-90-2026-01664,3628133,0,1.10,
P-3400-90-2026-00244,3628451,0,1.70,
P-2200-90-2026-00379,3628677,0,1.10,
P-2214-90-2026-00103,3627731,0,1.10,
P-1411-90-2026-00407,3627785,0,1.10,
P-3205-90-2026-00157,3627938,0,1.10,
P-9097-90-2026-00106,3629060,0,1.10,
P-4000-90-2026-00632,3628535,0,1.10,
P-8069-97-2026-00003,3625546,0,6.60,
P-1474-92-2026-00018,3628318,0,1.70,
P-8000-90-2026-00122,3628705,0,1.70,
P-1200-90-2026-01073,3628765,0,1.10,
P-9097-90-2026-00102,3628534,0,1.10,
P-4000-90-2026-00633,3628562,0,1.10,
P-3211-90-2026-00467,3627863,0,1.10,
P-2400-90-2026-01691,3628589,0,1.10,
P-2400-90-2026-01618,3627375,0,1.10,
P-2200-90-2026-00352,3627331,0,1.10,
P-9086-90-2026-00197,3628217,0,1.10,
P-1411-90-2026-00414,3628370,0,1.10,
P-1400-90-2026-00163,3628124,0,1.10,
P-2408-90-2026-00288,3629034,0,1.10,
P-1200-90-2026-01029,3627959,0,1.10,
P-2200-90-2026-00376,3628488,0,1.10,
P-3200-90-2026-01301,3628293,0,1.10,
P-1200-91-2026-00249,3628076,0,1.10,
P-4202-90-2026-00268,3628885,0,1.70,
P-2605-90-2026-00028,3628061,0,1.10,
P-4202-90-2026-00263,3628121,0,1.10,
P-3200-90-2026-01381,3630112,0,1.10,
P-3600-90-2026-00342,3629405,0,1.70,
P-9061-91-2026-00414,3630463,0,1.10,
P-3800-90-2026-00506,3629864,0,1.10,
P-4200-90-2026-00822,3629101,0,1.10,
P-4200-90-2026-00855,3630147,0,1.10,
P-4006-91-2026-00394,3630441,0,1.70,
P-1200-90-2026-01153,3630540,0,1.10,
P-3211-91-2026-00292,3630765,0,1.10,
P-3200-90-2026-01429,3630800,0,1.10,
P-1452-90-2026-00113,3629679,0,1.10,
P-4005-90-2026-00146,3629882,0,1.10,
P-2202-90-2026-00433,3630665,0,1.10,
P-1200-90-2026-01098,3629324,0,1.10,
P-3211-90-2026-00510,3629856,0,1.10,
P-3200-90-2026-01380,3630094,0,1.10,
P-2400-91-2026-00203,3630259,0,1.10,
P-1400-92-2026-00117,3629837,0,1.10,
P-1200-90-2026-01131,3630210,0,1.10,
P-2400-90-2026-01814,3630809,0,1.10,
P-2407-90-2026-00430,3629746,0,1.10,
P-3600-90-2026-00361,3630089,0,1.70,
P-2403-90-2026-00370,3630684,0,1.10,
P-9086-90-2026-00206,3629741,0,1.10,
P-4006-90-2026-00292,3630196,0,1.10,
P-3400-90-2026-00250,3629779,0,1.10,
P-4200-90-2026-00845,3629890,0,1.70,
P-4000-90-2026-00680,3630598,0,1.10,
P-2403-90-2026-00357,3629335,0,1.10,
P-2403-90-2026-00377,3630770,0,1.10,
P-1411-90-2026-00443,3630030,0,1.10,
P-9102-91-2026-00015,3630510,0,1.10,
P-2400-90-2026-01795,3630440,0,1.10,
P-2400-90-2026-01737,3629276,0,1.10,
P-2403-91-2026-00038,3628148,0,1.10,
P-9076-91-2026-00017,3627335,0,1.10,
P-2202-90-2026-00426,3629935,0,1.10,
P-2408-90-2026-00310,3630262,0,1.10,
P-1488-90-2026-00275,3629727,0,1.10,
P-3211-90-2026-00522,3630694,0,1.10,
P-9076-90-2026-00090,3630274,0,1.10,
P-2600-90-2026-00232,3630283,0,1.10,
P-3800-90-2026-00499,3629619,0,1.70,
P-2400-90-2026-01776,3630173,0,1.10,
P-8072-90-2026-00068,3630662,0,1.10,
P-9076-90-2026-00092,3630577,0,1.10,
P-9071-90-2026-00044,3629706,0,1.10,
P-2407-90-2026-00444,3630729,0,1.10,
P-4000-90-2026-00645,3629437,0,1.10,
P-2400-91-2026-00201,3629911,0,1.10,
P-3205-90-2026-00176,3630304,0,1.10,
P-2400-90-2026-01733,3629236,0,1.10,
P-3200-90-2026-01360,3629333,0,1.10,
P-3200-90-2026-01354,3629224,0,1.10,
P-4006-91-2026-00384,3630033,0,1.10,
P-2403-90-2026-00362,3629755,0,1.10,
P-2403-90-2026-00365,3629893,0,1.10,
P-3600-90-2026-00344,3629526,0,1.70,
P-4006-91-2026-00388,3630225,0,1.70,
P-1492-91-2026-00062,3629974,0,1.10,
P-2400-90-2026-01758,3629738,0,1.10,
P-1411-90-2026-00442,3629992,0,1.10,
P-1200-90-2026-01097,3629269,0,1.10,
P-4200-90-2026-00852,3630060,0,1.10,
P-2400-90-2026-01728,3629118,0,1.10,
P-3200-90-2026-01395,3630234,0,1.10,
P-1492-90-2026-00123,3630201,0,1.10,
P-2400-90-2026-01806,3630592,0,1.10,
P-3200-90-2026-01405,3630483,0,1.10,
P-1200-90-2026-01156,3630576,0,1.10,
P-1411-90-2026-00450,3630708,0,1.10,
P-1411-90-2026-00441,3629847,0,1.10,
P-2214-92-2026-00113,3629885,0,1.10,
P-2202-90-2026-00421,3629650,0,1.10,
P-2604-90-2026-00177,3629539,0,1.10,
P-1411-90-2026-00430,3629223,0,1.10,
P-4400-90-2026-00357,3629268,0,1.10,
P-4202-90-2026-00288,3630150,0,1.10,
P-3200-90-2026-01358,3629315,0,1.10,
P-2400-90-2026-01749,3629461,0,1.10,
P-2600-90-2026-00231,3630227,0,1.10,
P-4400-90-2026-00361,3629913,0,1.10,
P-3800-90-2026-00496,3629555,0,1.10,
P-3900-90-2026-00068,3628356,0,1.10,
P-4200-90-2026-00825,3629174,0,1.10,
P-2400-90-2026-01802,3630511,0,1.10,
P-3600-90-2026-00345,3629538,0,1.10,
P-2400-90-2026-01796,3630465,0,1.10,
P-8069-96-2026-00002,3607030,41,1.10,
P-1488-91-2026-00281,3630115,0,1.10,
P-3200-90-2026-01425,3630777,0,1.10,
P-2200-90-2026-00413,3630522,0,1.10,
P-3600-90-2026-00362,3630125,0,1.70,
P-3211-90-2026-00521,3630611,0,1.10,
P-2409-91-2026-00005,3629929,0,1.10,
P-3200-90-2026-01419,3630604,0,1.10,
P-2202-90-2026-00427,3630188,0,1.10,
P-4000-90-2026-00643,3629295,0,1.10,
P-2400-90-2026-01791,3630352,0,1.10,
P-2200-90-2026-00416,3630583,0,1.10,
P-1453-90-2026-00029,3630805,0,1.10,
P-3600-90-2026-00357,3629937,0,1.70,
P-1200-90-2026-01151,3630536,0,1.10,
P-3600-90-2026-00352,3629790,0,1.70,
P-3600-90-2026-00354,3629868,0,1.70,
P-9068-91-2026-00065,3632624,0,1.10,
P-2000-90-2026-00320,3631250,0,1.10,
P-3603-90-2026-00141,3632665,0,1.10,
P-3200-90-2026-01502,3631864,0,1.10,
P-1488-90-2026-00292,3631779,0,1.10,
P-2405-92-2026-00069,3632322,0,1.10,
P-2604-90-2026-00194,3631819,0,1.10,
P-1488-91-2026-00298,3632525,0,1.10,
P-4200-90-2026-00939,3631907,0,1.10,
P-3600-90-2026-00408,3631622,0,1.70,
P-3211-90-2026-00536,3631852,0,1.10,
P-4200-90-2026-00940,3631908,0,1.10,
P-4202-90-2026-00298,3631835,0,1.10,
P-9078-90-2026-00020,3631377,0,1.10,
P-3800-90-2026-00561,3631827,0,1.10,
P-3211-90-2026-00538,3632172,0,1.10,
P-2604-90-2026-00198,3632439,0,1.10,
P-8000-91-2026-00116,3632508,0,1.10,
P-1200-90-2026-01179,3631214,0,1.10,
P-3211-91-2026-00298,3632389,0,1.10,
P-2202-90-2026-00460,3632327,0,1.10,
P-1492-90-2026-00129,3632527,0,1.10,
P-4006-90-2026-00317,3632075,0,1.10,
P-4200-90-2026-00979,3632666,0,1.10,
P-9086-90-2026-00218,3632329,0,1.10,
P-3200-92-2026-00133,3632625,0,1.10,
P-2604-90-2026-00196,3632171,0,1.10,
P-4000-90-2026-00726,3632493,0,1.10,
P-2200-90-2026-00467,3632145,0,1.10,
P-1492-90-2026-00132,3632939,0,1.10,
P-4200-90-2026-00956,3632254,0,1.10,
P-2400-90-2026-01846,3631165,0,1.10,
P-1411-91-2026-00061,3632855,0,1.10,
P-3200-90-2026-01547,3632408,0,1.10,
P-1452-90-2026-00123,3632832,0,1.10,
P-9082-90-2026-00057,3631823,0,1.10,
P-3200-90-2026-01600,3632989,0,1.10,
P-9086-90-2026-00212,3630841,0,1.10,
P-1200-90-2026-01291,3632893,0,1.10,
P-4400-90-2026-00402,3632800,0,1.10,
P-3800-90-2026-00577,3632255,0,1.10,
P-4000-90-2026-00690,3631180,0,1.10,
P-4000-90-2026-00711,3631987,0,1.10,
P-3200-90-2026-01515,3632011,0,1.10,
P-4200-90-2026-00975,3632548,0,1.10,
P-8000-91-2026-00115,3632063,0,1.70,
P-9070-91-2026-00012,3631972,0,1.10,
P-2400-90-2026-01958,3632718,0,1.10,
P-4000-90-2026-00745,3632819,0,1.10,
P-4200-90-2026-00888,3631005,0,1.10,
P-2400-90-2026-01940,3632534,0,1.10,
P-4202-91-2026-00063,3632199,0,1.10,
P-2400-90-2026-01943,3632570,0,1.10,
P-4000-90-2026-00708,3631801,0,1.10,
P-3200-90-2026-01568,3632582,0,1.10,
P-3800-90-2026-00596,3632801,0,1.10,
P-2400-90-2026-01818,3630864,0,1.10,
P-1411-90-2026-00477,3632864,0,1.10,
P-3400-90-2026-00267,3631943,0,1.70,
P-1488-92-2026-00128,3631999,0,1.10,
P-2400-90-2026-01964,3632756,0,1.10,
P-2200-90-2026-00476,3632633,0,1.10,
P-4200-90-2026-00946,3632107,0,1.10,
P-4006-90-2026-00331,3633006,0,1.10,
P-3200-90-2026-01438,3630922,0,1.10,
P-9061-91-2026-00429,3631916,0,1.10,
P-3200-90-2026-01461,3631302,0,1.10,
P-1200-90-2026-01309,3633062,0,1.10,
P-3211-90-2026-00520,3630549,0,1.10,
P-1492-91-2026-00069,3631634,0,1.10,
P-3800-90-2026-00564,3631891,0,1.10,
P-3800-91-2026-00048,3631610,0,1.10,
P-1200-90-2026-01218,3631939,0,1.10,
P-8067-91-2026-00078,3628206,0,1.10,
P-3600-90-2026-00438,3632564,0,1.70,
P-3211-91-2026-00294,3630943,0,1.10,
P-3211-93-2026-00012,3630260,0,1.10,
P-2408-90-2026-00326,3631785,0,1.10,
P-1200-90-2026-01225,3632057,0,1.10,
P-3200-90-2026-01601,3632999,0,1.10,
P-2400-90-2026-01896,3631921,0,1.10,
P-2400-90-2026-01994,3632975,0,1.10,
P-1200-91-2026-00304,3632797,0,1.10,
P-3200-90-2026-01486,3631666,0,1.10,
P-8072-90-2026-00070,3631954,0,1.10,
P-4000-90-2026-00716,3632180,0,1.10,
P-2200-90-2026-00429,3631154,0,1.10,
P-9071-90-2026-00050,3632096,0,1.10,
P-2200-90-2026-00475,3632544,0,1.10,
P-2408-91-2026-00024,3631742,0,1.10,
P-2000-92-2026-00163,3632647,0,1.10,
P-1400-90-2026-00196,3632420,0,1.70,
P-1200-90-2026-01242,3632259,0,1.10,
P-4006-90-2026-00328,3632906,0,1.10,
P-2301-90-2026-00179,3632751,0,1.10,
